Feature1,Feature2
-12.039401137876718,11.710508370459614
-9.058560383277111,11.069042389136381
-9.452685416850871,6.641713991129527
7.077678169772479,1.6055262301853854
6.067105112961019,4.812083784392229
-4.467330853893343,8.209132337684132
-1.326103561618888,8.83221384655614
-7.544180205463203,5.509163382615039
-2.291579952457322,8.266767752033653
8.267737855715705,4.37134674915375
-8.411164161316156,6.863564574617005
2.322552657282894,1.8243562937862319
-4.133266515448426,10.687073030886147
2.851619563078181,3.6721640562774214
-8.098642751332504,-7.961505062824999
-6.7583231212892025,-8.957484884303542
-5.627334222090318,-9.323997705272324
-2.7983183290233513,8.261526889225099
3.1664669438675723,4.0971749264932935
-6.155190048910238,-1.6916075966623492
3.460049171754518,4.695546176359147
-8.022995201030716,4.195738974535446
-3.870154434365707,9.291592602472987
-3.4632895139445807,-0.5877994193949925
-2.9901000350055567,9.768154484032353
-10.81451389524929,8.502193808338692
-5.846039933092018,-2.188120061880782
-2.2665037496826494,11.435898604530545
-8.770504054362029,-10.435743867270132
-9.024411329386126,8.875203159375399
-8.198253420851321,9.780250375362488
7.834041075699163,0.4942412118511572
-6.265438663321901,8.505016621531311
-12.357106993430563,5.378981196521515
-3.707133217665975,8.550138686538778
-5.100589995929045,-9.691714822870619
9.053514436930843,2.985623961343121
4.353529223096556,5.067710463874386
-6.527905709455819,9.475870774529081
-2.6617731034698586,-4.67601020090232
0.3478594132348012,10.894118709915258
-12.72990069044577,8.838547793862801
-8.348714618891806,4.877590971461123
-5.682177626785291,-6.045954330058576
3.5147151575299924,3.530294514809479
4.884069082600181,0.04064522430206585
-0.10075729994194571,10.046238445539567
-9.291935842601532,-5.164980943279849
-3.365983914369674,7.008592955144274
-0.6698604745464163,0.6587821297388294
-3.833598132470347,10.297454710981711
-8.925798982878415,11.750524504587478
-10.140800942413403,-5.205928221200851
6.703419708698176,4.006943773942329
6.200178378858489,3.544033457101432
-8.564840770123778,9.137939475245433
5.927498051993221,11.604998410577535
-3.1708397061476403,15.81470904467237
-9.740743171183711,10.221847423909324
5.6722074719171625,0.5638583019307952
-4.2335659740273,-11.276958309333732
2.8437682830970115,1.439551804661114
-6.499131773767358,10.5024106529841
-7.0363249343342,-4.492253792022851
-0.47540457962857596,5.937125337113434
-0.47788306706725514,12.404886199625379
-9.837773472815709,-11.978190037676198
-11.053140393954699,-5.521709112326109
-1.7277573789463023,-2.491757487167936
-7.060927836127282,8.434181194213803
-4.732983697116558,6.974760415784726
-5.43694687319992,-7.387723058383428
-6.780401296731224,7.506817833469713
2.707815799884172,1.3811231670907098
-9.013742035282627,3.171120581708725
2.155238654809141,10.198868430477791
-10.656170696198181,6.704726326619941
-11.138083289539157,-7.0189788405174935
2.2062671299735754,9.45073066027792
-1.8174706247277026,11.082244250788381
-7.56725643403038,-12.634912505114908
-0.22069232879756484,9.836163902347533
-7.635804677294227,7.883232976196531
-10.400374200875207,7.388750541025788
-7.502037562348954,-4.451182215890058
6.78402789423315,1.5733233590321642
-9.415664082157706,9.064038827532249
-8.205880060177588,-8.319655194887646
-2.076245308424795,9.977579577520414
-8.02802944000188,-9.004720516937926
6.007622289153196,1.4676880528559968
-2.3636758269377505,6.156860383621764
-10.772800754394943,4.21188615722016
-1.9678143588602968,-6.791950713346625
3.452515558325711,0.3398466025064524
-10.149628422335445,8.546959318568499
-4.215937519272647,10.139935489368096
-7.553144277262664,-5.086253953786041
-7.160447315378344,-7.432533592109004
-2.4766928933579826,12.648121321091613
-3.931384230991704,-6.711313389750674
2.985412674307131,4.104253020931292
-6.047624478178786,7.962672821284924
-11.974938529095905,-9.400325370569456
-10.576092805600874,-4.020724485258624
-5.344210441042707,-4.9863403181576835
6.508112849036256,3.499095347524394
-9.548678264607755,-7.2360583058291805
4.119573210334913,0.74066734729365
-4.945901798621054,10.981997637554452
-1.9739632627272403,5.899939181418351
-6.528260208618757,6.86126757439123
5.137528075161777,0.47262749104374535
5.749427406593672,3.9097548175140737
-8.343115854716373,6.962621885688847
-7.355574611715051,6.5496568172137275
-2.4381164109640237,7.083373166187078
4.367978465085957,2.9774489891880855
-10.200625473658384,8.32136320137888
-4.264330357746131,8.1951307617039
-8.509217460656668,-6.761612914984911
3.539767619485642,2.3000211271559605
-7.202413615750866,7.184561238222566
-5.601574400247955,5.7131445954876305
-8.394075254302876,3.98516201872345
-7.044826687769562,-9.907650092682088
-8.164294484493004,-9.528143397998326
2.186107208608224,3.128428369598909
-13.058738441469494,-8.87234773195214
1.1549242992511348,8.449845376981983
-7.306125661300354,8.948001439575279
-3.625485003220303,11.155283114007002
-6.048842161202291,-8.751325934667332
-10.620442213328921,7.5895984847284454
-8.628940961132734,-6.3451598164403915
-9.74735828717065,7.181158856196035
-0.663031173064224,9.442706831173247
-6.424961553505032,-6.259558127525106
-4.201502623817647,10.543476850300491
-4.806113238192547,-12.40794786579566
-5.164956907368012,10.198267204786276
-8.506233613955837,-8.097923052687687
-11.55660699371591,-7.758893303379218
5.417147750223113,5.661560226314612
1.4388344157157285,10.932872951080594
-8.598025814283552,6.167834693736097
-5.283146044207835,-11.033909748948346
-5.041275423888809,9.799904459686505
-7.887833129121102,8.84998727870826
5.927467004249751,3.257634561221254
-11.368588694786428,3.18638123583428
-3.660794550452219,11.65709169374561
-6.062308756740864,-7.427860915298107
7.807156709194658,0.20399601989378002
-6.035620535963265,-7.9098020085821155
-1.6810390445438403,11.45314894600422
2.7420471823438564,2.349154150131251
-2.7019518965880107,9.867166065239932
4.008458457745201,-1.1462882709713917
-1.6051075604336649,7.401486741685511
-0.4229776304159163,2.439305470864301
-1.7765164398060471,7.228407583132402
5.450294717449207,1.6478120480215206
-8.767531816309857,7.397913264238066
5.902347033679244,4.137557669366036
-7.764282208804546,7.842742133406481
-8.205271237082371,-8.862291673931807
-10.984222207089044,9.074297614021182
-7.257308408997208,9.754909039565527
-6.753522370263751,8.471473113569795
-8.937215641277648,9.027274658930263
-4.607241431109347,8.241255188570285
-6.686206422032225,-9.033320096596606
-7.199421169853187,-9.268960694777011
-10.714912617990326,-3.685917538529674
4.800578883966758,-0.7211922608825332
7.5477882166155,1.9987523364896995
-1.6057086092817152,12.859377544363245
8.604920876591482,-1.1213690631263908
-4.674641645479569,9.859448078044029
-4.564183322322167,-2.1065679921006204
0.8414539213430681,0.7625845017751036
6.365238815505883,0.9701185042261413
4.829390231712417,0.28026540516045273
-4.803787649790657,-9.020319158048114
4.59233831647138,-0.5331537276537901
-2.542940684897585,6.37000880580857
-2.912411902217773,10.024413270234668
-4.7056123908871195,-3.4910149462635696
-6.578888111871523,-5.594012508129074
2.65857699014635,1.6863285802734844
-11.540969107656666,9.956405048830963
-7.438851636808411,10.025474729385257
4.587624851317731,2.266488142212687
-6.833581243177391,-2.68901631258774
-12.048232441250962,-7.102909692057918
-9.233347503083484,6.256320240630153
-7.99036034134155,-5.936858360663816
-11.211824978715867,13.90447807759218
-8.920210932176007,5.964960987664291
0.35704251350090743,5.357850619354264
-1.6501518991315967,4.606685739791486
-5.893496835205528,-7.932570795326604
0.38729132446575987,6.962580332319045
-1.0420548885520744,14.490425192723269
6.344761264465511,1.197502792457092
-10.2724827738366,5.956375562397723
-4.209259426998977,9.59492037110083
-9.695046741836883,6.3949207505092245
-9.472742576967411,-7.355956288484967
-1.8594906374316913,10.968843307641597
4.609261904110815,-0.2699662447738467
6.355529312164385,-2.058619994033397
-0.9450292536402347,6.871392237157615
7.015938431693227,0.5309105447847242
-10.376046125699123,-5.47268650154952
-7.5543145293846985,-9.327018882731714
7.024883244961107,3.601647812205227
-5.829662745298826,9.50643921787113
2.81396225693526,2.514316157895669
-3.876592385741408,-7.900298025829825
-1.76889693039131,9.666924308648046
-4.013464153626242,13.644981589470666
1.3392958186764958,6.551816598576616
-10.66760484664765,-3.462923924664635
-4.010794347849762,8.28505175371513
-5.963131575909149,-9.229809059094334
-5.487456366059371,10.655670149782896
-3.0017472523449626,-6.5909230075438
-3.6828835878901307,10.370686237163234
-6.203485126701673,-7.005704866898789
-3.122667913059926,7.129945717304597
2.5943271281444202,7.204137873154383
-11.146410871913272,3.944311401457869
-8.552758634980911,7.699277319153397
-8.321555517572103,-4.991631528711556
-2.404928248511359,7.471569000534924
-8.792242923972527,8.19247717890288
