Feature1,Feature2
0.4967141530112327,-82.89950109220723
-0.13826430117118466,-56.018104019696956
0.6476885381006925,74.72936051232618
1.5230298564080254,61.037026543346485
-0.23415337472333597,-2.0901593964148133
-0.23413695694918055,11.732738330878199
1.5792128155073915,127.7664895788425
0.7674347291529088,-59.157138883582995
-0.4694743859349521,54.709738117003795
0.5425600435859647,-20.219265243389405
-0.46341769281246226,-21.76812032272203
-0.46572975357025687,109.877685198719
0.24196227156603412,82.54163489880298
-1.913280244657798,81.35096360006385
-1.7249178325130328,130.5478807154329
-0.5622875292409727,2.100384163275905
-1.0128311203344238,68.1952971294964
0.3142473325952739,-31.026675659345603
-0.9080240755212109,32.41663524884421
-1.4123037013352915,-13.014305436768458
1.465648768921554,9.699596499271818
-0.22577630048653566,59.51570254369136
0.06752820468792384,-81.82206832334725
-1.4247481862134568,209.238727568546
-0.5443827245251827,-100.6017381499702
0.11092258970986608,-121.41886127877322
-1.1509935774223028,115.81108735000679
0.37569801834567196,79.16626939629359
-0.600638689918805,62.41198170521551
-0.2916937497932768,62.83455092642799
-0.6017066122293969,-1.2246772846914622
1.8522781845089378,-89.72543714858315
-0.013497224737933921,7.5804558193726335
-1.0577109289559004,-67.71617115121117
0.822544912103189,97.51197334177512
-1.2208436499710222,-14.705738150213865
0.2088635950047554,-82.54971967925115
-1.9596701238797756,-32.13858416529934
-1.3281860488984305,41.293145427562436
0.19686123586912352,-56.372455280397475
0.7384665799954104,-82.22203955664314
0.1713682811899705,24.36872114919123
-0.11564828238824053,24.496657110872277
-0.3011036955892888,-50.69431753711298
-1.4785219903674274,-47.103830561832275
-0.7198442083947086,23.20499373576363
-0.4606387709597875,-144.80843414973242
1.0571222262189157,-140.74637743765553
0.3436182895684614,-71.8444221252436
-1.763040155362734,-21.344715171184724
0.324083969394795,31.090756559800457
-0.38508228041631654,147.5356216949552
-0.6769220003059587,85.76596232020194
0.6116762888408679,-15.993852996342712
1.030999522495951,-1.901620790268883
0.9312801191161986,-100.25293646378088
-0.8392175232226385,-1.851313599238993
-0.3092123758512146,-28.86586389201383
0.33126343140356396,32.27185603380895
0.9755451271223592,-82.72309435523229
-0.47917423784528995,51.93465142411723
-0.18565897666381712,153.27389130025776
-1.1063349740060282,-10.87601484568576
-1.1962066240806708,40.171172209894145
0.812525822394198,69.01439917111125
1.356240028570823,-40.12204718858363
-0.07201012158033385,22.409248181041676
1.0035328978920242,1.259240078179486
0.36163602504763415,9.767609854883172
-0.6451197546051243,-77.30097838554664
0.36139560550841393,2.451017425894271
1.5380365664659692,49.79982912454498
-0.03582603910995154,145.11436077950418
1.5646436558140062,95.92708260852069
-2.6197451040897444,215.31824575115564
0.8219025043752238,-76.73475628880495
0.08704706823817122,87.23206367206782
-0.29900735046586746,18.334200573835176
0.0917607765355023,218.98029332176722
-1.9875689146008928,-80.82982853551515
-0.21967188783751193,-83.9721842180776
0.3571125715117464,-59.939264544402214
1.477894044741516,-212.38957243098068
-0.5182702182736474,-52.575502168076106
-0.8084936028931876,-75.9132661553698
-0.5017570435845365,15.039378647620763
0.9154021177020741,34.17559757771594
0.32875110965968446,187.61708392158863
-0.5297602037670388,95.04238381860503
0.5132674331133561,-57.69036556624031
0.09707754934804039,-89.8414671348358
0.9686449905328892,49.191917150650575
-0.7020530938773524,-132.0233207020642
-0.3276621465977682,183.14587658543536
-0.39210815313215763,117.9440120721287
-1.4635149481321186,-46.91756521047048
0.29612027706457605,-171.31345290908774
0.26105527217988933,135.3872374165413
0.00511345664246089,-11.453984525261788
-0.23458713337514692,123.78163119734617
-1.4153707420504142,-159.4427658794367
-0.42064532276535904,-59.937502295377286
-0.3427145165267695,0.5243699718183166
-0.8022772692216189,4.698059376474205
-0.16128571166600914,-45.006547147924366
0.4040508568145384,62.28499323474988
1.8861859012105302,-106.76204293825944
0.17457781283183896,-14.237948502129349
0.25755039072276437,12.029563171189887
-0.07444591576616721,51.4438834058749
-1.9187712152990415,71.16148780888898
-0.026513875449216878,-112.46420918378692
0.06023020994102644,-153.41141707356223
2.463242112485286,127.7676821898509
-0.19236096478112252,33.231401197959165
0.30154734233361247,-74.84865365565537
-0.03471176970524331,155.11519755225228
-1.168678037619532,11.567463429285867
1.1428228145150205,117.92971840638265
0.7519330326867741,6.751848141010895
0.7910319470430469,206.0747924881987
-0.9093874547947389,175.53408424432044
1.4027943109360992,-24.89641484790735
-1.4018510627922809,97.15709509543554
0.5868570938002703,64.53759495851476
2.1904556258099785,136.86315575323488
-0.9905363251306883,-96.49234605801044
-0.5662977296027719,68.60514599984393
0.09965136508764122,105.84244868495878
-0.5034756541161992,-175.87394864231143
-1.5506634310661327,-118.3258512665775
0.06856297480602733,-203.92321777601006
-1.0623037137261049,-26.940683444455775
0.4735924306351816,71.75422557959624
-0.9194242342338032,150.2357052096028
1.5499344050175394,7.409478041977518
-0.7832532923362371,162.86155455712918
-0.3220615162056756,-138.01014582148915
0.8135172173696698,-170.33824393551546
-1.2308643164339552,-5.554769889661878
0.22745993460412942,38.40654489393073
1.307142754282428,-3.269474809409311
-1.6074832345612275,-206.74421000398766
0.1846338585323042,-8.912003951278841
0.25988279424842353,-130.44695005048533
0.7818228717773104,66.96725488300385
-1.236950710878082,36.659824609684826
-1.3204566130842763,-93.98797863273552
0.5219415656168976,-51.38669173366935
0.29698467323318606,-105.92135218889516
0.25049285034587654,-6.267909727317187
0.3464482094969757,95.51423205012382
-0.6800247215784908,-98.57260463355438
0.23225369716100355,50.40465155178444
0.29307247329868125,-53.025761837244076
-0.7143514180263678,-79.28728322623442
1.8657745111447566,-10.703035995455783
0.4738329209117875,-103.52423224193741
-1.1913034972026486,-55.364930534718205
0.6565536086338297,-119.78778925888484
-0.9746816702273214,196.47251329163893
0.787084603742452,3.5263551971728613
