F1,F2,F3,F4,F5,F6,Label
1.8373476376478797,1.3627870563151898,0.5079913269125437,1.6704445252614741,-1.02575967508054,-1.8362053731032966,0
0.1619533822353414,-0.4869961181521291,1.1647393544571714,0.6783458582507893,0.677236968465608,-1.6151318159055095,1
0.9435256937468439,-0.14463707103136692,1.6246784584695606,1.5965481546028983,0.5410010883462738,0.12267031599479553,1
-0.02343693657693798,1.3036571171733686,-2.4238793266289567,-1.1769461386596838,-1.6572636370392742,-0.4523063192490767,0
0.08926998347912499,-0.8417708951945122,0.46877425607502377,0.8754593314338145,1.0982334213470089,-0.6022120603617805,1
0.0010656260936914661,1.1096229706766345,-0.6810516574748808,-0.9690310765564177,-1.4026232370589486,0.12810441491078928,0
-0.7247210358460844,-0.19419097230164498,-0.29027454418865134,-0.9592440745266504,-0.0295324088521165,0.9190764829877686,1
1.5347533263884607,1.9228111422940448,0.6351718016819695,0.7090945649222771,-1.8487154310513358,0.8951932200277323,0
1.5475942389877881,1.7531519841881948,0.609138120907177,0.8775175939440426,-1.629321445291219,1.091310120594269,0
0.38299985030630856,-0.39377909671418265,-0.7472116791478234,0.9411923386401806,0.6432708077317228,-0.021367294348436157,1
1.862130431078582,2.1021215752673865,0.1704162223754877,1.0622910376902714,-1.9511814259630151,-0.38817681854122876,0
1.099817186117166,1.1288849768467077,0.7189533106650667,0.7259823108015646,-1.0099424992789974,1.185704154662997,0
2.1624210789623155,2.0293627131195486,0.4190190093660452,1.5937952598544178,-1.7452071497503259,1.6725723868377034,0
0.6993708099754183,0.6012711050838978,-0.5535882417079946,0.5636370316995477,-0.49480899031293124,1.6777008140764407,0
1.60122511109151,1.517127711947458,0.7591551603026468,1.1675474968737383,-1.3105321801653955,0.541462728204788,0
-2.0588536811112528,-1.374628214112843,-2.8485426206300755,-2.0051941313468102,0.9566582627347627,0.7716987106483447,1
0.08387187604157793,-1.1537976770086318,0.6308116845547775,1.1400081412220315,1.4907169499151849,1.513449743242131,1
-2.3727203165506103,-1.9561845354284642,0.27899416222380197,-1.9854589635097444,1.5728593176521075,-0.6734906242438685,1
0.21847903340076635,-0.7442417985302394,-0.7517910500951843,0.9914502069307096,1.0239576985806378,0.29875290836568624,1
0.06841791789059345,0.6164271923304253,0.5725827813561586,-0.43265104530234755,-0.7534535628908905,-0.5711789897827968,0
-0.04828513745596008,0.7766271925764858,0.6487098875896427,-0.7546173060404031,-1.0003085471432105,1.3821589910375272,0
0.914553888194883,0.9926039284451476,0.5562300094006599,0.5565584393386918,-0.9079437313717086,1.328194141849058,0
0.5331671311529713,1.1933660556854593,0.8773622905756714,-0.2132706328140107,-1.3065480749524996,1.5033983017671506,0
2.7768093312761044,2.0545010575578746,0.2992925804064919,2.529026176016366,-1.5437987796366874,0.742095372009307,0
0.9113962450740385,0.2848406646059799,0.18455130319703697,1.1707857438914129,-0.01423333570541696,-0.5642475986573886,1
-0.04988401281409548,1.004488574287329,-0.186971302985446,-0.9564400978180709,-1.2890275307614714,-0.6095122021592831,0
0.24824760916430763,-0.778701676032508,0.41953244390702776,1.0679751730789842,1.078828195193362,-0.12094814860778157,1
0.3431499488194542,1.064303459117753,-1.0147567306928669,-0.3964157511488866,-1.2154808080312067,-0.5816809139486437,0
1.0973836047212455,1.425713312031792,0.8335289616089246,0.4625271748720541,-1.3861813841324415,0.33088023221445706,0
-0.16048560265324227,-1.313969818786816,-0.9533286082587124,0.8994148471199079,1.6004946004126148,-0.4827435221820324,1
1.6760553260706679,1.0339718402169256,-0.14408755572161547,1.706795343555481,-0.6712188701112474,-0.9393353938187543,0
0.3522132821007896,-0.5066020809577102,-0.5327008396619114,0.9919234711692702,0.7742410878775636,0.5136001065697166,1
1.2812241442249983,1.1873384345900155,0.3098207102270275,0.9574810704145813,-1.014998320292561,-1.1875984190295128,0
-1.450103375352918,0.038199200763482745,0.44770856001731496,-2.2926890201914683,-0.5986928672918705,0.5697672802322039,0
0.9466512297094546,0.09696561111910183,-1.9663565893760018,1.3900652283806885,0.23670052265946173,-1.0448091940210336,1
0.7859014757392567,-0.7151077605584043,1.262584103427182,1.8500126094611464,1.2024877611459355,-1.5256563145700948,1
0.16602908794013876,-0.597285378582395,-0.5511857163285334,0.7811762049125581,0.8182356905424166,0.7783610761666377,1
-0.744352285287946,-0.7846576538806059,0.39580353343740904,-0.473293106341268,0.709613400542241,-0.6255627015095294,1
2.0040304678643803,1.3506325173764553,-1.9754665663538713,1.9407704164637996,-0.9471260532787891,0.06447441481012024,0
0.04460979588338992,-1.0164042785380862,-0.2523535021262876,0.958646610462791,1.3020921142893753,0.3230792731160291,1
0.9334266944480981,0.7403020604975896,0.5885784044206096,0.8066745394808871,-0.581765351054585,-0.5805234498047227,1
1.3968400608258469,2.1482254192357684,2.4929995174327906,0.29703358092598453,-2.186078974934627,0.3885786045309641,0
-0.21093073887953273,-0.6924218394954922,2.006092888159123,0.27709458505015605,0.7954512268499094,1.5421099525678756,1
-1.1904122346077908,-0.5173203135027834,-1.3230897934074983,-1.4021231123757838,0.20228313882074722,-0.6389617476895022,1
1.3586153405216523,1.6009971006812846,0.0030460201534144695,0.716191120313523,-1.5086617806933125,0.1605739810498646,0
0.02370914352383406,0.28163894226712477,0.8724573282801447,-0.20943697529319005,-0.34711055109506006,-1.2803043986708944,0
1.3378283392090202,0.9507910859988425,-0.6568942789713957,1.252601018010791,-0.6944191300674978,1.2004139079444254,0
-0.8244144511220048,-0.6154962475796355,2.2524358053443088,-0.7460119524672564,0.4653346598826774,-0.6881503451777238,1
-1.4270334001078,-1.721548935595034,0.5432980290363879,-0.7173289998357129,1.6351213642571913,0.12229750303228377,1
0.4387528613323347,1.583612550715567,0.4714155563864041,-0.7017540430744812,-1.8358182735575892,-0.8323555731042287,0
0.02507404040673678,-1.0491260071149218,1.6073455760199926,0.9568345143433252,1.3360511882920245,-0.24869112618354708,1
-0.38543551558048533,0.8368089726100436,-0.5228600271532683,-1.3325469272973705,-1.2043704015723093,1.5795721457307124,0
0.1439004323958504,1.313160732808126,0.23421473253652075,-0.9245468908992653,-1.605766551314205,-0.03468488738678118,0
1.3293960450478648,1.4448548494690248,0.14671368643332283,0.8072595037738493,-1.3223229571214499,-0.16711808031685435,0
0.1613959370858201,0.7956286003229169,-0.6526239793023909,-0.44455483809758023,-0.9447489053826664,0.8406435489887241,0
-0.9253651181639265,0.755426632925571,1.4437646040732595,-2.1025687747066586,-1.3064017222448863,-1.251539424190444,0
